time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.105734753683,0.031082942998,2.2404144947,6.26018239741,0.0467707239155,0.0,-0.270157423185,0.00320700165875,2.7793369816,-0.065099827621,0.0504907515885,0.0,422.9009770699046,422.3846569917518,422.684151570631,421.92579235531593
1.3800000000000008,-0.123084257578,0.0307049841692,2.41354108431,6.25605526617,0.0504276970017,0.0,-0.308537818462,-0.016266745763,2.9909830812,-0.0774168961451,0.0763061453499,0.0,477.26337648201064,479.2318614949067,479.04516255602675,478.1043914668181
1.4400000000000008,-0.142679025694,0.0291390838251,2.59640636892,6.25141702451,0.0550237804058,0.0,-0.345083266438,-0.0364029050483,3.10417941607,-0.0770793743347,0.0771850964302,0.0,449.62661139335773,449.70238061621575,450.27464362358,450.2972904323402
1.5000000000000009,-0.164456727427,0.0263299345361,2.78414259202,6.24669078186,0.059637572833,0.0,-0.381270397474,-0.0576713207759,3.15351118183,-0.082385876156,0.0763134428279,0.0,430.0626230901998,429.9936856921371,431.09880746220824,430.6449864069855
1.560000000000001,-0.188986004867,0.0218508089252,2.98294885032,6.24245519342,0.0638999911899,0.0,-0.436915735651,-0.0922038989801,3.47237725969,-0.0538187547761,0.0575742310878,0.0,512.1649438014107,510.83348170079984,509.3343929985401,511.3699694754662
1.620000000000001,-0.21647688012,0.0155040050697,3.19332869377,6.23912677624,0.0673690142003,0.0,-0.479771499888,-0.119664370342,3.54002757798,-0.0590062028205,0.0582981174899,0.0,438.995513247141,439.0579349985479,438.9356905231616,438.5028287237345
1.680000000000001,-0.246646566387,0.00741835293718,3.40831944978,6.23510947017,0.0711627402928,0.0,-0.526233926722,-0.150211779371,3.62600309299,-0.0918071445234,0.0716093583953,0.0,445.5377486465178,446.62763082562384,445.72990155363306,443.03721695616264
1.740000000000001,-0.280006795239,-0.00280857125289,3.63293184065,6.22944935223,0.0752859694935,0.0,-0.586234160972,-0.191324536714,3.86021961947,-0.0999385853067,0.0622096570311,0.0,490.0481255680329,489.3519660721564,491.29927164349266,490.6893225388787
1.8000000000000012,-0.316639351631,-0.0153347509339,3.86596680187,6.22286718315,0.0792858752068,0.0,-0.635206392534,-0.226775158493,3.90736861561,-0.150519541621,0.0743447626542,0.0,434.91725130813126,435.9358949404822,437.5269789477688,433.28222003736045
1.8600000000000012,-0.35634222913,-0.0301652258934,4.10246905123,6.21358343577,0.0837700259046,0.0,-0.688641446889,-0.268444516119,3.97568322753,-0.164846444795,0.0755063222793,0.0,442.8625054311197,442.9624382923292,443.1831718737347,441.9809747608851
